a0,a1,beta,epsilon
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
0.0745219,0.46476,1.98579,0.000397264
