a0,a1,beta,epsilondelta
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0113201,0.0426774,0.33528,0.0158174,0.556744
0.0161557,0.0445498,0.118818,0.0188086,0.585508
0.0161557,0.0445498,0.118818,0.0188086,0.585508
0.0161557,0.0445498,0.118818,0.0188086,0.585508
0.0101235,0.0312129,0.872392,0.0163935,0.630052
0.0101235,0.0312129,0.872392,0.0163935,0.630052
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00983697,0.040241,0.544206,0.0101848,0.671392
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00721593,0.0391967,0.591612,0.014467,0.63674
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00159363,0.0350426,0.913997,0.0168944,0.694153
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.00552251,0.026037,0.553947,0.0128651,0.750934
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.000420299,0.0330774,1.09644,0.00832965,0.75087
0.00675811,0.0354759,0.522391,0.0144427,0.78894
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00625007,0.0321939,0.500128,0.00877706,0.911335
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00580219,0.0382054,0.284231,0.00887587,0.888342
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00332175,0.0324987,0.72847,0.00777727,0.876895
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00382922,0.031099,0.97181,0.00633048,0.868191
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00211092,0.0353801,0.810972,0.00987977,0.893035
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00517534,0.040187,0.650996,0.00909941,0.839022
0.00427588,0.0403006,0.742574,0.00595238,0.916381
0.00427588,0.0403006,0.742574,0.00595238,0.916381
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00928625,0.0447898,0.20281,0.00997821,0.850388
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00318031,0.0501033,0.306001,0.0145113,0.800256
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00360264,0.0560686,0.303649,0.0116941,0.86722
0.00115613,0.0602048,0.390523,0.00432792,0.900852
0.00115613,0.0602048,0.390523,0.00432792,0.900852
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.000604509,0.0558128,0.71313,0.00423646,0.919551
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
