a0,a1,beta
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0140278,0.0401151,0.570541,0.0310138
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0110445,0.0351235,0.809704,0.0245523
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.0115145,0.0383204,0.702893,0.0342338
0.00746993,0.0419917,0.816017,0.0150675
0.00746993,0.0419917,0.816017,0.0150675
0.00746993,0.0419917,0.816017,0.0150675
0.00746993,0.0419917,0.816017,0.0150675
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0179134,0.0296326,0.473975,0.0168987
0.0189161,0.0475033,0.488037,0.00600732
0.0189161,0.0475033,0.488037,0.00600732
0.0189161,0.0475033,0.488037,0.00600732
0.00954483,0.0438574,0.449036,0.0198987
0.00954483,0.0438574,0.449036,0.0198987
0.00954483,0.0438574,0.449036,0.0198987
0.00954483,0.0438574,0.449036,0.0198987
0.00954483,0.0438574,0.449036,0.0198987
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0166916,0.0493196,0.249646,0.0370881
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.0156892,0.0550552,0.34998,0.012151
0.00945166,0.0618883,0.176812,0.0421345
0.00945166,0.0618883,0.176812,0.0421345
0.00945166,0.0618883,0.176812,0.0421345
0.00945166,0.0618883,0.176812,0.0421345
0.00945166,0.0618883,0.176812,0.0421345
0.00945166,0.0618883,0.176812,0.0421345
0.0111776,0.0675672,0.0738942,0.0281695
0.0111776,0.0675672,0.0738942,0.0281695
0.0111776,0.0675672,0.0738942,0.0281695
0.0111776,0.0675672,0.0738942,0.0281695
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0134919,0.0428247,0.143252,0.022022
0.0133502,0.044309,0.678246,0.0426122
0.0133502,0.044309,0.678246,0.0426122
0.0161832,0.0444265,0.0413045,0.0226802
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.00755617,0.0520451,0.437812,0.01706
0.000791677,0.0500792,0.59544,0.0515089
0.000791677,0.0500792,0.59544,0.0515089
0.000791677,0.0500792,0.59544,0.0515089
0.000791677,0.0500792,0.59544,0.0515089
0.000791677,0.0500792,0.59544,0.0515089
0.000791677,0.0500792,0.59544,0.0515089
0.000791677,0.0500792,0.59544,0.0515089
0.000791677,0.0500792,0.59544,0.0515089
0.00682401,0.0383585,0.410957,0.030226
0.00682401,0.0383585,0.410957,0.030226
0.00682401,0.0383585,0.410957,0.030226
0.00682401,0.0383585,0.410957,0.030226
0.00682401,0.0383585,0.410957,0.030226
0.00682401,0.0383585,0.410957,0.030226
0.000749329,0.0510604,0.745613,0.0408187
0.000749329,0.0510604,0.745613,0.0408187
0.000749329,0.0510604,0.745613,0.0408187
0.000749329,0.0510604,0.745613,0.0408187
0.000749329,0.0510604,0.745613,0.0408187
0.00397662,0.0540981,0.763739,0.0386474
0.00397662,0.0540981,0.763739,0.0386474
0.00397662,0.0540981,0.763739,0.0386474
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.00768907,0.0622771,0.545052,0.0356485
0.0114648,0.0531263,0.676814,0.0228567
0.0114648,0.0531263,0.676814,0.0228567
0.0114648,0.0531263,0.676814,0.0228567
0.0114648,0.0531263,0.676814,0.0228567
0.0256804,0.0497406,0.00437417,0.0235325
0.0256804,0.0497406,0.00437417,0.0235325
0.0256804,0.0497406,0.00437417,0.0235325
0.0256804,0.0497406,0.00437417,0.0235325
0.00589399,0.0485251,0.450277,0.0269587
0.00589399,0.0485251,0.450277,0.0269587
0.00589399,0.0485251,0.450277,0.0269587
0.00589399,0.0485251,0.450277,0.0269587
0.00589399,0.0485251,0.450277,0.0269587
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00977049,0.0460019,0.266607,0.0214308
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.00896734,0.0376971,0.717127,0.0308399
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.020562,0.019862,0.62056,0.0136931
0.00990077,0.0257448,0.702911,0.0477814
0.00990077,0.0257448,0.702911,0.0477814
0.00990077,0.0257448,0.702911,0.0477814
0.00990077,0.0257448,0.702911,0.0477814
0.00990077,0.0257448,0.702911,0.0477814
0.00990077,0.0257448,0.702911,0.0477814
0.00990077,0.0257448,0.702911,0.0477814
0.00990077,0.0257448,0.702911,0.0477814
0.0204029,0.0316206,0.516185,0.00921361
0.0204029,0.0316206,0.516185,0.00921361
0.0204029,0.0316206,0.516185,0.00921361
0.0204029,0.0316206,0.516185,0.00921361
0.0204029,0.0316206,0.516185,0.00921361
0.0204029,0.0316206,0.516185,0.00921361
0.0204029,0.0316206,0.516185,0.00921361
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.018699,0.0275294,0.156733,0.0200338
0.00805231,0.0403917,0.688454,0.0485393
0.00805231,0.0403917,0.688454,0.0485393
0.00805231,0.0403917,0.688454,0.0485393
0.00805231,0.0403917,0.688454,0.0485393
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0213924,0.0445369,0.294979,0.0257989
0.0104232,0.0585244,0.235819,0.035722
0.0104232,0.0585244,0.235819,0.035722
0.00807548,0.0508035,0.509612,0.0158681
0.00807548,0.0508035,0.509612,0.0158681
0.00807548,0.0508035,0.509612,0.0158681
0.00982268,0.0406676,0.729536,0.0359941
0.00982268,0.0406676,0.729536,0.0359941
0.00982268,0.0406676,0.729536,0.0359941
0.0146653,0.0451257,0.583574,0.0265027
0.0146653,0.0451257,0.583574,0.0265027
0.0146653,0.0451257,0.583574,0.0265027
0.0146653,0.0451257,0.583574,0.0265027
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.0225667,0.036429,0.469995,0.0263979
0.017676,0.0431366,0.0217529,0.0173295
0.017676,0.0431366,0.0217529,0.0173295
0.017676,0.0431366,0.0217529,0.0173295
0.017676,0.0431366,0.0217529,0.0173295
0.017676,0.0431366,0.0217529,0.0173295
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0171793,0.0310665,0.283503,0.0303612
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.0216797,0.0315292,0.219737,0.0189381
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.017771,0.0247497,0.627507,0.0373353
0.0204006,0.0202268,0.337659,0.0297498
0.0204006,0.0202268,0.337659,0.0297498
0.0120671,0.0330677,0.734455,0.0100114
0.0120671,0.0330677,0.734455,0.0100114
0.0120671,0.0330677,0.734455,0.0100114
0.0120671,0.0330677,0.734455,0.0100114
0.0120671,0.0330677,0.734455,0.0100114
0.0120671,0.0330677,0.734455,0.0100114
