a0,a1,beta,tilde_beta
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0281483,0.0884889,1.00231,0.529269
0.0281483,0.0884889,1.00231,0.529269
0.0358286,0.10133,1.06697,0.379371
0.0358286,0.10133,1.06697,0.379371
0.0358286,0.10133,1.06697,0.379371
0.0521428,0.100018,1.36786,0.301797
0.0521428,0.100018,1.36786,0.301797
0.0521428,0.100018,1.36786,0.301797
0.0521428,0.100018,1.36786,0.301797
0.0521428,0.100018,1.36786,0.301797
0.0521428,0.100018,1.36786,0.301797
0.0521428,0.100018,1.36786,0.301797
0.0585387,0.0599795,1.32076,0.238358
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0414356,0.10415,1.22294,0.247118
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0362291,0.108119,1.20355,0.470895
0.0422421,0.0622803,1.22239,0.0722338
0.0422421,0.0622803,1.22239,0.0722338
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0518884,0.0528025,1.0575,0.620558
0.0729775,0.0576944,1.36018,0.368725
0.0729775,0.0576944,1.36018,0.368725
0.0729775,0.0576944,1.36018,0.368725
0.0729775,0.0576944,1.36018,0.368725
0.0729775,0.0576944,1.36018,0.368725
0.0729775,0.0576944,1.36018,0.368725
0.0729775,0.0576944,1.36018,0.368725
0.0662905,0.0425314,1.27143,1.0829
0.0662905,0.0425314,1.27143,1.0829
0.0662905,0.0425314,1.27143,1.0829
0.0662905,0.0425314,1.27143,1.0829
0.0662905,0.0425314,1.27143,1.0829
0.0662905,0.0425314,1.27143,1.0829
0.0662905,0.0425314,1.27143,1.0829
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.056387,0.0291352,1.12678,1.25551
0.0549752,0.0859801,1.33661,1.338
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0548988,0.0781448,1.26244,0.900817
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0525107,0.0586074,1.2092,0.49552
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0395439,0.0453256,0.925169,0.0249633
0.0640158,0.025432,1.15801,0.327728
0.0640158,0.025432,1.15801,0.327728
0.0640158,0.025432,1.15801,0.327728
0.0640158,0.025432,1.15801,0.327728
0.0640158,0.025432,1.15801,0.327728
0.0666971,0.0579664,1.28425,0.586356
0.0666971,0.0579664,1.28425,0.586356
0.0642087,0.0518114,1.22206,0.929573
0.0642087,0.0518114,1.22206,0.929573
0.0642087,0.0518114,1.22206,0.929573
0.0642087,0.0518114,1.22206,0.929573
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0588025,0.0558825,1.15579,0.712085
0.0528275,0.0906101,1.27536,1.39356
0.0528275,0.0906101,1.27536,1.39356
0.0528275,0.0906101,1.27536,1.39356
0.0528275,0.0906101,1.27536,1.39356
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0617895,0.0347432,1.30513,0.586445
0.0686367,0.0468736,1.34712,0.673213
0.0686367,0.0468736,1.34712,0.673213
0.0686367,0.0468736,1.34712,0.673213
0.0686367,0.0468736,1.34712,0.673213
0.0556864,0.0208817,1.01803,1.47825
0.0556864,0.0208817,1.01803,1.47825
0.0556864,0.0208817,1.01803,1.47825
0.0556864,0.0208817,1.01803,1.47825
0.0556864,0.0208817,1.01803,1.47825
0.0556864,0.0208817,1.01803,1.47825
0.0556864,0.0208817,1.01803,1.47825
0.0556864,0.0208817,1.01803,1.47825
0.0612298,0.0173601,1.20661,1.95584
0.0612298,0.0173601,1.20661,1.95584
0.0612298,0.0173601,1.20661,1.95584
0.0612298,0.0173601,1.20661,1.95584
0.0612298,0.0173601,1.20661,1.95584
0.0612298,0.0173601,1.20661,1.95584
0.0777114,0.0309981,1.23239,1.40127
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0648749,0.0180181,1.10406,2.16096
0.0470674,0.0457437,1.10326,2.12143
0.0470674,0.0457437,1.10326,2.12143
0.0470674,0.0457437,1.10326,2.12143
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.0588902,0.048467,1.18623,2.14433
0.037256,0.0635322,1.0965,0.977753
0.037256,0.0635322,1.0965,0.977753
0.037256,0.0635322,1.0965,0.977753
0.037256,0.0635322,1.0965,0.977753
0.037256,0.0635322,1.0965,0.977753
0.037256,0.0635322,1.0965,0.977753
0.037256,0.0635322,1.0965,0.977753
0.0357702,0.104186,1.26798,0.789216
0.0513913,0.0925554,1.37198,0.685532
0.0513913,0.0925554,1.37198,0.685532
0.0513913,0.0925554,1.37198,0.685532
0.0513913,0.0925554,1.37198,0.685532
0.0513913,0.0925554,1.37198,0.685532
0.0513913,0.0925554,1.37198,0.685532
0.0518157,0.110698,1.43139,0.504163
0.0542522,0.0802294,1.45554,0.801413
0.0542522,0.0802294,1.45554,0.801413
0.0542522,0.0802294,1.45554,0.801413
0.0542522,0.0802294,1.45554,0.801413
0.0542522,0.0802294,1.45554,0.801413
0.0542522,0.0802294,1.45554,0.801413
0.0513186,0.0489413,1.16939,0.216216
0.0513186,0.0489413,1.16939,0.216216
0.0368506,0.0733025,0.954308,0.400954
0.0593227,0.0621602,1.25624,0.403271
0.0593227,0.0621602,1.25624,0.403271
0.0593227,0.0621602,1.25624,0.403271
0.0593227,0.0621602,1.25624,0.403271
0.0593227,0.0621602,1.25624,0.403271
0.0593227,0.0621602,1.25624,0.403271
0.0593227,0.0621602,1.25624,0.403271
0.0593227,0.0621602,1.25624,0.403271
0.0598367,0.0812012,1.32121,0.0532155
0.0598367,0.0812012,1.32121,0.0532155
0.0598367,0.0812012,1.32121,0.0532155
