a0,a1,beta,epsilon
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0756401,0.0985248,1.3999,0.00202169
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0757368,0.0698451,1.25381,0.00137469
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0629789,0.0839566,1.27235,0.000901886
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.0695088,0.0721464,1.28545,0.00078895
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.07217,0.0543369,1.22262,0.000443341
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.0699895,0.0462092,1.06152,0.000881807
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.091586,0.0480465,1.28215,0.00120484
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0816693,0.0710171,1.35817,0.00126359
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0923467,0.0413664,1.36588,0.00196644
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0887062,0.0597999,1.28526,0.00104506
0.0632865,0.0990056,1.28461,0.00172747
0.0632865,0.0990056,1.28461,0.00172747
0.0632865,0.0990056,1.28461,0.00172747
0.0632865,0.0990056,1.28461,0.00172747
0.0632865,0.0990056,1.28461,0.00172747
0.0632865,0.0990056,1.28461,0.00172747
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0941518,0.073552,1.39056,0.001506
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
0.0939283,0.0517511,1.49613,0.00173521
