a0,a1,beta,tilde_beta
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
