a0,a1,beta
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.473283,0.292601,7.59306
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.456112,0.303156,5.96337
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.313529,0.181526,6.28303
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.301864,0.124528,7.47526
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.286581,0.0531991,6.62786
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.418699,0.0472414,7.32807
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.526468,0.00746032,7.54335
0.536171,0.00564762,6.13899
0.536171,0.00564762,6.13899
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.547132,0.00648572,7.70528
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.419391,0.0189042,6.82874
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.615989,0.0637966,7.47785
0.590839,0.0903494,7.42327
0.590839,0.0903494,7.42327
0.590839,0.0903494,7.42327
0.590839,0.0903494,7.42327
0.590839,0.0903494,7.42327
0.590839,0.0903494,7.42327
0.590839,0.0903494,7.42327
0.590839,0.0903494,7.42327
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.502972,0.0932178,6.37455
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.376982,0.0885541,7.3748
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.624465,0.148467,7.22705
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.629385,0.322191,6.72155
0.283218,0.249977,6.04336
0.283218,0.249977,6.04336
0.283218,0.249977,6.04336
0.283218,0.249977,6.04336
0.283218,0.249977,6.04336
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.473256,0.182748,6.08323
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.502481,0.123606,7.18932
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.404455,0.0787404,6.81333
0.566768,0.153255,6.27836
0.566768,0.153255,6.27836
0.566768,0.153255,6.27836
0.566768,0.153255,6.27836
0.566768,0.153255,6.27836
0.566768,0.153255,6.27836
0.566768,0.153255,6.27836
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.474165,0.181223,7.05401
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.458465,0.0873432,6.61227
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.382257,0.0987815,7.41082
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.326479,0.159094,6.64735
0.450861,0.115909,7.81742
0.450861,0.115909,7.81742
0.450861,0.115909,7.81742
0.526229,0.194404,7.07035
0.526229,0.194404,7.07035
0.526229,0.194404,7.07035
0.526229,0.194404,7.07035
0.526229,0.194404,7.07035
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.556095,0.0671906,7.23964
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.352202,0.130982,7.0583
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.356935,0.459413,7.26972
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.267921,0.416914,7.36572
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.323051,0.271014,7.30857
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.134528,0.542642,7.19179
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.275471,0.937134,6.43676
0.684731,0.192177,6.45165
0.684731,0.192177,6.45165
0.684731,0.192177,6.45165
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.355845,0.471236,6.17498
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.525333,0.441135,7.55365
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.754208,0.0407999,8.01868
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.369212,0.0910939,5.30161
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.363461,0.1178,6.99339
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.514225,0.00702224,7.56794
0.40417,0.00186836,8.0318
0.40417,0.00186836,8.0318
0.40417,0.00186836,8.0318
0.40417,0.00186836,8.0318
0.40417,0.00186836,8.0318
0.40417,0.00186836,8.0318
0.40417,0.00186836,8.0318
0.40417,0.00186836,8.0318
