a0,a1,beta,
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.85603
1.85603,1.48578,1.46431,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.58191
1.58191,1.17733,1.38783,1.76579
1.76579,1.06308,1.48736,1.76579
1.76579,1.06308,1.48736,1.76579
1.76579,1.06308,1.48736,1.61746
1.61746,0.907482,1.38057,1.61746
1.61746,0.907482,1.38057,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,1.22093
1.22093,1.21451,1.35285,0.909958
0.909958,0.186506,1.18289,0.909958
0.909958,0.186506,1.18289,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,0.870417
0.870417,0.473638,1.1817,1.32111
1.32111,1.10013,1.32477,1.32111
1.32111,1.10013,1.32477,1.32111
1.32111,1.10013,1.32477,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.71027
0.71027,1.43654,1.21839,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,0.966488
0.966488,1.81698,1.38937,1.05659
1.05659,1.70896,1.44561,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,0.611965
0.611965,1.79389,1.25756,1.37032
1.37032,1.1026,1.30002,1.37032
1.37032,1.1026,1.30002,1.13838
1.13838,1.66427,1.46233,1.13838
1.13838,1.66427,1.46233,1.00778
1.00778,1.96156,1.38745,1.00778
1.00778,1.96156,1.38745,1.00778
1.00778,1.96156,1.38745,1.00778
1.00778,1.96156,1.38745,1.00778
1.00778,1.96156,1.38745,1.00778
1.00778,1.96156,1.38745,1.00778
1.00778,1.96156,1.38745,0.928178
0.928178,2.45665,1.46045,0.928178
0.928178,2.45665,1.46045,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.80292
0.80292,1.39441,1.27589,0.692451
0.692451,1.321,1.23094,1.64507
1.64507,1.34391,1.47864,1.64507
1.64507,1.34391,1.47864,1.64507
1.64507,1.34391,1.47864,1.64507
1.64507,1.34391,1.47864,1.64507
1.64507,1.34391,1.47864,1.64507
1.64507,1.34391,1.47864,1.64507
1.64507,1.34391,1.47864,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.64458
1.64458,1.69721,1.48022,1.58738
1.58738,1.83039,1.47557,1.58738
1.58738,1.83039,1.47557,1.58738
1.58738,1.83039,1.47557,1.58738
1.58738,1.83039,1.47557,1.58738
1.58738,1.83039,1.47557,1.58738
1.58738,1.83039,1.47557,1.58738
1.58738,1.83039,1.47557,1.58738
1.58738,1.83039,1.47557,0.954265
0.954265,1.19212,1.2731,0.954265
0.954265,1.19212,1.2731,1.33441
1.33441,1.0199,1.39708,1.33441
1.33441,1.0199,1.39708,1.33441
1.33441,1.0199,1.39708,1.33441
1.33441,1.0199,1.39708,1.33441
1.33441,1.0199,1.39708,1.33441
1.33441,1.0199,1.39708,1.35842
1.35842,1.29311,1.43819,1.35842
1.35842,1.29311,1.43819,1.35842
1.35842,1.29311,1.43819,1.35842
1.35842,1.29311,1.43819,1.35842
1.35842,1.29311,1.43819,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,1.62125
1.62125,0.779932,1.31838,0.986587
0.986587,1.11772,1.29472,0.986587
0.986587,1.11772,1.29472,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.21924
1.21924,1.06807,1.32235,1.93805
1.93805,1.30769,1.47435,1.93805
1.93805,1.30769,1.47435,1.93805
1.93805,1.30769,1.47435,1.93805
1.93805,1.30769,1.47435,1.93805
1.93805,1.30769,1.47435,1.93805
1.93805,1.30769,1.47435,1.93805
1.93805,1.30769,1.47435,1.93805
1.93805,1.30769,1.47435,1.38623
1.38623,1.33206,1.33131,1.38623
1.38623,1.33206,1.33131,1.38623
1.38623,1.33206,1.33131,1.37736
1.37736,1.23822,1.40353,1.37736
1.37736,1.23822,1.40353,1.37736
1.37736,1.23822,1.40353,1.37736
1.37736,1.23822,1.40353,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.03356
1.03356,1.53792,1.39226,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.47384
1.47384,1.73648,1.42293,1.41758
1.41758,2.26427,1.51087,1.41758
1.41758,2.26427,1.51087,1.41758
1.41758,2.26427,1.51087,1.41758
1.41758,2.26427,1.51087,1.41758
1.41758,2.26427,1.51087,1.41758
1.41758,2.26427,1.51087,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.38191
1.38191,2.19779,1.44032,1.84141
1.84141,3.12832,1.54531,1.84141
1.84141,3.12832,1.54531,1.84141
1.84141,3.12832,1.54531,1.84141
1.84141,3.12832,1.54531,1.84141
1.84141,3.12832,1.54531,1.84141
1.84141,3.12832,1.54531,1.84141
1.84141,3.12832,1.54531,2.06219
2.06219,2.70207,1.61246,2.06219
2.06219,2.70207,1.61246,2.06219
2.06219,2.70207,1.61246,1.64301
1.64301,1.96043,1.44888,1.64301
1.64301,1.96043,1.44888,1.64301
1.64301,1.96043,1.44888,1.64301
1.64301,1.96043,1.44888,1.94272
1.94272,1.80936,1.52513,1.94272
1.94272,1.80936,1.52513,1.94272
1.94272,1.80936,1.52513,1.94272
1.94272,1.80936,1.52513,1.94272
1.94272,1.80936,1.52513,1.62783
1.62783,1.12717,1.37272,1.62783
1.62783,1.12717,1.37272,1.62783
1.62783,1.12717,1.37272,2.00659
2.00659,0.522502,1.48927,2.00659
2.00659,0.522502,1.48927,2.00659
2.00659,0.522502,1.48927,2.00659
2.00659,0.522502,1.48927,2.00659
2.00659,0.522502,1.48927,2.02667
2.02667,0.460547,1.45206,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.35873
1.35873,0.630098,1.35903,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.7841
1.7841,0.392125,1.36484,1.94152
1.94152,0.917943,1.45681,1.94152
1.94152,0.917943,1.45681,1.94152
1.94152,0.917943,1.45681,1.94152
1.94152,0.917943,1.45681,1.94152
1.94152,0.917943,1.45681,1.94152
1.94152,0.917943,1.45681,1.94152
1.94152,0.917943,1.45681,1.9139
1.9139,0.585201,1.4063,1.9139
1.9139,0.585201,1.4063,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.73748
1.73748,0.378793,1.31709,1.36749
1.36749,0.419358,1.34552,1.36749
1.36749,0.419358,1.34552,1.36749
1.36749,0.419358,1.34552,1.36749
1.36749,0.419358,1.34552,1.36749
1.36749,0.419358,1.34552,1.36749
1.36749,0.419358,1.34552,1.50006
1.50006,0.19749,1.38817,1.50006
1.50006,0.19749,1.38817,1.50006
1.50006,0.19749,1.38817,1.50006
1.50006,0.19749,1.38817,2.2136
2.2136,0.279472,1.39768,2.2136
2.2136,0.279472,1.39768,2.2136
2.2136,0.279472,1.39768,2.2136
2.2136,0.279472,1.39768,2.2136
2.2136,0.279472,1.39768,2.2136
2.2136,0.279472,1.39768,2.2136
2.2136,0.279472,1.39768,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.55139
2.55139,0.146733,1.4795,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,2.62593
2.62593,0.524071,1.49092,3.00031
3.00031,0.130721,1.47134,3.00031
3.00031,0.130721,1.47134,3.00031
3.00031,0.130721,1.47134,3.00031
3.00031,0.130721,1.47134,3.00031
3.00031,0.130721,1.47134,3.00031
3.00031,0.130721,1.47134,2.92835
2.92835,0.785525,1.52061,2.92835
2.92835,0.785525,1.52061,2.92835
2.92835,0.785525,1.52061,2.92835
2.92835,0.785525,1.52061,3.24759
3.24759,0.946974,1.52967,3.24759
3.24759,0.946974,1.52967,3.24759
3.24759,0.946974,1.52967,3.24759
3.24759,0.946974,1.52967,3.11456
3.11456,0.416744,1.56193,3.11456
3.11456,0.416744,1.56193,3.11456
3.11456,0.416744,1.56193,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,2.81028
2.81028,0.216533,1.4976,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,3.07099
3.07099,0.3158,1.54815,2.89571
2.89571,1.16937,1.5372,2.89571
2.89571,1.16937,1.5372,2.89571
2.89571,1.16937,1.5372,2.89571
2.89571,1.16937,1.5372,2.89571
2.89571,1.16937,1.5372,2.89571
2.89571,1.16937,1.5372,3.18753
3.18753,1.32753,1.57747,3.18753
3.18753,1.32753,1.57747,3.18753
3.18753,1.32753,1.57747,3.18753
3.18753,1.32753,1.57747,3.06738
3.06738,0.534451,1.5906,3.06738
3.06738,0.534451,1.5906,3.06738
3.06738,0.534451,1.5906,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.77437
2.77437,1.09252,1.49332,2.44305
2.44305,1.50584,1.54835,2.44305
2.44305,1.50584,1.54835,2.44305
2.44305,1.50584,1.54835,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,2.43117
2.43117,1.24151,1.45112,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.95004
1.95004,1.26662,1.46897,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,1.07693
1.07693,0.454717,1.27699,0.738334
0.738334,0.856246,1.16055,0.738334
0.738334,0.856246,1.16055,0.738334
0.738334,0.856246,1.16055,0.738334
0.738334,0.856246,1.16055,0.738334
0.738334,0.856246,1.16055,0.738334
0.738334,0.856246,1.16055,0.738334
0.738334,0.856246,1.16055,0.738334
0.738334,0.856246,1.16055,1.02142
1.02142,0.77866,1.3075,1.02142
1.02142,0.77866,1.3075,1.02142
1.02142,0.77866,1.3075,1.02142
1.02142,0.77866,1.3075,1.02142
1.02142,0.77866,1.3075,1.02142
1.02142,0.77866,1.3075,1.02142
1.02142,0.77866,1.3075,1.02142
1.02142,0.77866,1.3075,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
0.958284,1.11473,1.28783,0.958284
