a0,a1,beta,epsilon1,epsilon2,epsilon3
0.0100255,0.0213604,0.936412,0.075991,0.0751345,0.0763969
0.0100255,0.0213604,0.936412,0.075991,0.0751345,0.0763969
0.0100255,0.0213604,0.936412,0.075991,0.0751345,0.0763969
0.0100255,0.0213604,0.936412,0.075991,0.0751345,0.0763969
0.0100255,0.0213604,0.936412,0.075991,0.0751345,0.0763969
0.0100255,0.0213604,0.936412,0.075991,0.0751345,0.0763969
0.00705119,0.0204988,0.910281,0.0753737,0.0750102,0.0767988
0.0152489,0.0164515,0.721159,0.0756017,0.0767096,0.0752365
0.0188195,0.0173928,0.63023,0.0748068,0.0725618,0.0759258
0.0188195,0.0173928,0.63023,0.0748068,0.0725618,0.0759258
0.0129714,0.0138781,0.554538,0.0757312,0.0756905,0.0755204
0.0129714,0.0138781,0.554538,0.0757312,0.0756905,0.0755204
0.0162711,0.0213209,0.320538,0.0754597,0.0743725,0.0777322
0.0139565,0.0203892,0.423086,0.075471,0.0760205,0.0754278
0.0178071,0.0234814,0.479023,0.0753671,0.0769971,0.0750403
0.0178071,0.0234814,0.479023,0.0753671,0.0769971,0.0750403
0.0178071,0.0234814,0.479023,0.0753671,0.0769971,0.0750403
0.0146346,0.0394657,0.366971,0.0741901,0.0750903,0.0750313
0.0146346,0.0394657,0.366971,0.0741901,0.0750903,0.0750313
0.0122849,0.0470272,0.450449,0.0736128,0.072775,0.0738732
0.00840625,0.0517577,0.512765,0.0748209,0.0741472,0.0716013
0.00840625,0.0517577,0.512765,0.0748209,0.0741472,0.0716013
0.00840625,0.0517577,0.512765,0.0748209,0.0741472,0.0716013
0.00840625,0.0517577,0.512765,0.0748209,0.0741472,0.0716013
0.0135136,0.0412254,0.541807,0.0766902,0.0749589,0.0734705
0.0135136,0.0412254,0.541807,0.0766902,0.0749589,0.0734705
0.00541135,0.05012,0.590877,0.0763263,0.077039,0.0773195
0.00541135,0.05012,0.590877,0.0763263,0.077039,0.0773195
0.00541135,0.05012,0.590877,0.0763263,0.077039,0.0773195
0.00541135,0.05012,0.590877,0.0763263,0.077039,0.0773195
0.0148734,0.0382768,0.560279,0.0754329,0.0753809,0.0750259
0.0148734,0.0382768,0.560279,0.0754329,0.0753809,0.0750259
0.0148734,0.0382768,0.560279,0.0754329,0.0753809,0.0750259
0.0148734,0.0382768,0.560279,0.0754329,0.0753809,0.0750259
0.00930232,0.0234215,0.555592,0.0750391,0.0754406,0.0761433
0.00930232,0.0234215,0.555592,0.0750391,0.0754406,0.0761433
0.00930232,0.0234215,0.555592,0.0750391,0.0754406,0.0761433
0.00930232,0.0234215,0.555592,0.0750391,0.0754406,0.0761433
0.00930232,0.0234215,0.555592,0.0750391,0.0754406,0.0761433
0.00930232,0.0234215,0.555592,0.0750391,0.0754406,0.0761433
0.0123506,0.0146553,0.720853,0.0763438,0.0763461,0.0741892
0.0123506,0.0146553,0.720853,0.0763438,0.0763461,0.0741892
0.0123506,0.0146553,0.720853,0.0763438,0.0763461,0.0741892
0.0123506,0.0146553,0.720853,0.0763438,0.0763461,0.0741892
0.0123506,0.0146553,0.720853,0.0763438,0.0763461,0.0741892
0.0105786,0.0204745,0.727971,0.075732,0.0756372,0.0768212
0.0105786,0.0204745,0.727971,0.075732,0.0756372,0.0768212
0.0105786,0.0204745,0.727971,0.075732,0.0756372,0.0768212
0.0105786,0.0204745,0.727971,0.075732,0.0756372,0.0768212
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.00490054,0.0266721,0.954814,0.0750972,0.0762911,0.0753352
0.0111308,0.0181035,0.779319,0.0755451,0.0746771,0.0748042
0.0111308,0.0181035,0.779319,0.0755451,0.0746771,0.0748042
0.0111308,0.0181035,0.779319,0.0755451,0.0746771,0.0748042
0.0111308,0.0181035,0.779319,0.0755451,0.0746771,0.0748042
0.0113605,0.0283559,0.656129,0.0752134,0.0748422,0.0738254
0.0113605,0.0283559,0.656129,0.0752134,0.0748422,0.0738254
0.0159792,0.0207201,0.786752,0.076052,0.0773075,0.0742131
0.0159792,0.0207201,0.786752,0.076052,0.0773075,0.0742131
0.0159792,0.0207201,0.786752,0.076052,0.0773075,0.0742131
0.0159792,0.0207201,0.786752,0.076052,0.0773075,0.0742131
0.0159792,0.0207201,0.786752,0.076052,0.0773075,0.0742131
0.0198031,0.0161408,0.795935,0.0751999,0.0769343,0.0757141
0.0140829,0.00717229,0.690875,0.073731,0.0744884,0.074708
0.0163448,0.00472507,0.733912,0.0732498,0.0744186,0.0731428
0.0255411,0.00218715,0.703703,0.0719375,0.0726359,0.0721563
0.0266493,0.000652244,0.739204,0.0726107,0.0720376,0.0721195
0.0174029,0.014421,0.827751,0.0721621,0.0737229,0.0722981
0.0066046,0.0258299,0.863973,0.0719788,0.0720185,0.0715029
0.0066046,0.0258299,0.863973,0.0719788,0.0720185,0.0715029
0.0066046,0.0258299,0.863973,0.0719788,0.0720185,0.0715029
0.00852615,0.0222843,0.899715,0.0714384,0.0715073,0.0725959
0.00852615,0.0222843,0.899715,0.0714384,0.0715073,0.0725959
0.00852615,0.0222843,0.899715,0.0714384,0.0715073,0.0725959
0.00852615,0.0222843,0.899715,0.0714384,0.0715073,0.0725959
0.00495807,0.0318583,0.896577,0.0717276,0.0714508,0.0729911
0.0101667,0.0287668,0.860269,0.0701945,0.0725039,0.0719058
0.000484218,0.0402874,0.894578,0.0692556,0.0703878,0.0689893
0.00500244,0.0433778,0.909978,0.0711607,0.0701375,0.0708838
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00215192,0.0400869,0.884274,0.0705664,0.072351,0.0717551
0.00415628,0.0288798,0.810666,0.0694179,0.0716919,0.0706921
0.00425918,0.0316273,0.732793,0.0689728,0.0684488,0.0692244
0.00640247,0.0240893,0.817992,0.0689395,0.0706659,0.0694922
0.00640247,0.0240893,0.817992,0.0689395,0.0706659,0.0694922
0.00640247,0.0240893,0.817992,0.0689395,0.0706659,0.0694922
0.0113777,0.0256166,0.762308,0.0692305,0.0683158,0.0685724
0.0113777,0.0256166,0.762308,0.0692305,0.0683158,0.0685724
0.0113777,0.0256166,0.762308,0.0692305,0.0683158,0.0685724
0.00925253,0.0387026,0.797729,0.0704219,0.0686535,0.0689154
0.00925253,0.0387026,0.797729,0.0704219,0.0686535,0.0689154
0.00925253,0.0387026,0.797729,0.0704219,0.0686535,0.0689154
0.0139931,0.0168097,0.890117,0.069523,0.071209,0.0716417
0.0139931,0.0168097,0.890117,0.069523,0.071209,0.0716417
0.0139931,0.0168097,0.890117,0.069523,0.071209,0.0716417
0.0139931,0.0168097,0.890117,0.069523,0.071209,0.0716417
0.0139931,0.0168097,0.890117,0.069523,0.071209,0.0716417
0.0118555,0.0146703,0.814246,0.0703038,0.0684233,0.0697549
0.0118555,0.0146703,0.814246,0.0703038,0.0684233,0.0697549
0.0118555,0.0146703,0.814246,0.0703038,0.0684233,0.0697549
0.00717715,0.0202631,0.771245,0.0704505,0.0708488,0.0708586
0.0116746,0.0218916,0.679067,0.071769,0.0715872,0.0725035
0.0116746,0.0218916,0.679067,0.071769,0.0715872,0.0725035
0.0116746,0.0218916,0.679067,0.071769,0.0715872,0.0725035
0.0187175,0.0181552,0.675739,0.0705421,0.0706552,0.0697398
0.0187175,0.0181552,0.675739,0.0705421,0.0706552,0.0697398
0.0187175,0.0181552,0.675739,0.0705421,0.0706552,0.0697398
0.0187175,0.0181552,0.675739,0.0705421,0.0706552,0.0697398
0.0170388,0.0147605,0.679037,0.0713444,0.0713055,0.0701228
0.0170388,0.0147605,0.679037,0.0713444,0.0713055,0.0701228
0.0155135,0.0216317,0.77823,0.0719254,0.0701634,0.0719001
0.0141926,0.0296357,0.780604,0.0717852,0.0731665,0.072139
0.0141926,0.0296357,0.780604,0.0717852,0.0731665,0.072139
0.0141926,0.0296357,0.780604,0.0717852,0.0731665,0.072139
0.0141926,0.0296357,0.780604,0.0717852,0.0731665,0.072139
0.00806316,0.0311579,0.69705,0.0723867,0.0720728,0.072064
0.00806316,0.0311579,0.69705,0.0723867,0.0720728,0.072064
0.00806316,0.0311579,0.69705,0.0723867,0.0720728,0.072064
0.00806316,0.0311579,0.69705,0.0723867,0.0720728,0.072064
0.00806316,0.0311579,0.69705,0.0723867,0.0720728,0.072064
0.00806316,0.0311579,0.69705,0.0723867,0.0720728,0.072064
0.00643851,0.0336991,0.763744,0.071644,0.0719634,0.0717732
0.00643851,0.0336991,0.763744,0.071644,0.0719634,0.0717732
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.0124312,0.0296011,0.619561,0.0707772,0.0716846,0.0713719
0.00401248,0.0417993,0.71346,0.0689171,0.0694642,0.0704552
0.00733397,0.0343022,0.686929,0.0710136,0.0691758,0.0707329
0.00733397,0.0343022,0.686929,0.0710136,0.0691758,0.0707329
0.0062013,0.0399406,0.779841,0.0712042,0.0726643,0.0710784
0.00805461,0.0357893,0.543294,0.0710374,0.0705509,0.0709143
0.00669104,0.0430873,0.625642,0.0716489,0.0707837,0.0697406
0.00669104,0.0430873,0.625642,0.0716489,0.0707837,0.0697406
0.00848522,0.0210684,0.596034,0.072428,0.0711446,0.0707297
0.0145525,0.0148893,0.553689,0.0718536,0.0728321,0.0718867
0.0155352,0.0372144,0.477874,0.0723491,0.0707071,0.0736405
0.0126421,0.0172007,0.621605,0.0728352,0.0734234,0.0717812
0.0126421,0.0172007,0.621605,0.0728352,0.0734234,0.0717812
0.0126421,0.0172007,0.621605,0.0728352,0.0734234,0.0717812
0.0155759,0.0205491,0.618478,0.0719073,0.0741001,0.0727598
0.0167465,0.0171618,0.588938,0.0714334,0.0701022,0.0732864
0.0167465,0.0171618,0.588938,0.0714334,0.0701022,0.0732864
0.0167465,0.0171618,0.588938,0.0714334,0.0701022,0.0732864
0.0124242,0.0278564,0.741053,0.0719822,0.0694729,0.0719381
0.0109143,0.0280841,0.627268,0.0715893,0.0722846,0.0701679
0.0109143,0.0280841,0.627268,0.0715893,0.0722846,0.0701679
0.0109143,0.0280841,0.627268,0.0715893,0.0722846,0.0701679
0.00930622,0.0392346,0.543388,0.0718927,0.0723506,0.0702952
0.00930622,0.0392346,0.543388,0.0718927,0.0723506,0.0702952
0.00930622,0.0392346,0.543388,0.0718927,0.0723506,0.0702952
0.00930622,0.0392346,0.543388,0.0718927,0.0723506,0.0702952
0.00930622,0.0392346,0.543388,0.0718927,0.0723506,0.0702952
0.00930622,0.0392346,0.543388,0.0718927,0.0723506,0.0702952
0.00930622,0.0392346,0.543388,0.0718927,0.0723506,0.0702952
0.00425639,0.0418223,0.655299,0.0707748,0.072025,0.0706419
0.00884698,0.0337037,0.67091,0.0713576,0.0696281,0.0704027
0.00884698,0.0337037,0.67091,0.0713576,0.0696281,0.0704027
0.00884698,0.0337037,0.67091,0.0713576,0.0696281,0.0704027
0.00884698,0.0337037,0.67091,0.0713576,0.0696281,0.0704027
0.00884698,0.0337037,0.67091,0.0713576,0.0696281,0.0704027
0.00580497,0.0284967,0.700465,0.0728865,0.0722869,0.0698602
0.00580497,0.0284967,0.700465,0.0728865,0.0722869,0.0698602
0.0137328,0.0207602,0.780859,0.0734737,0.0725212,0.0717119
0.0137328,0.0207602,0.780859,0.0734737,0.0725212,0.0717119
0.0191297,0.0213889,0.648279,0.0733297,0.0745754,0.0744733
0.0191297,0.0213889,0.648279,0.0733297,0.0745754,0.0744733
0.00940585,0.039645,0.690171,0.0724413,0.0726322,0.0738387
0.0130092,0.0314143,0.716973,0.0722521,0.0716987,0.0726676
0.0133159,0.0243561,0.747202,0.0714507,0.072232,0.0726646
0.0136698,0.0263928,0.590934,0.0718061,0.0731232,0.0714217
0.0136698,0.0263928,0.590934,0.0718061,0.0731232,0.0714217
0.00966525,0.0345465,0.597733,0.0720737,0.0711132,0.0726357
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.00840518,0.0361882,0.521296,0.0722684,0.0708846,0.0730035
0.0162348,0.0353601,0.463938,0.0714024,0.071988,0.0732594
0.0162348,0.0353601,0.463938,0.0714024,0.071988,0.0732594
0.00415304,0.0461423,0.541264,0.071637,0.0721312,0.0717361
0.0141757,0.0364402,0.671015,0.0709527,0.0717334,0.0704787
0.0141757,0.0364402,0.671015,0.0709527,0.0717334,0.0704787
0.0117319,0.0353577,0.79208,0.0689651,0.0719283,0.0719348
0.0117288,0.0268011,0.672453,0.0684282,0.0690574,0.069155
0.0117288,0.0268011,0.672453,0.0684282,0.0690574,0.069155
0.0117288,0.0268011,0.672453,0.0684282,0.0690574,0.069155
0.0117288,0.0268011,0.672453,0.0684282,0.0690574,0.069155
0.00936634,0.0355852,0.689024,0.0697611,0.0686366,0.0684124
0.00936634,0.0355852,0.689024,0.0697611,0.0686366,0.0684124
0.00936634,0.0355852,0.689024,0.0697611,0.0686366,0.0684124
0.00923154,0.0292067,0.74358,0.0680523,0.0694242,0.0720194
0.004588,0.0371741,0.746954,0.0688551,0.0673579,0.0682719
0.004588,0.0371741,0.746954,0.0688551,0.0673579,0.0682719
0.00964542,0.0338493,0.784458,0.069131,0.0706297,0.0691046
0.00964542,0.0338493,0.784458,0.069131,0.0706297,0.0691046
0.00964542,0.0338493,0.784458,0.069131,0.0706297,0.0691046
0.00286495,0.044546,0.736399,0.0687718,0.0675478,0.0686762
0.00286495,0.044546,0.736399,0.0687718,0.0675478,0.0686762
0.00286495,0.044546,0.736399,0.0687718,0.0675478,0.0686762
0.00286495,0.044546,0.736399,0.0687718,0.0675478,0.0686762
0.00286495,0.044546,0.736399,0.0687718,0.0675478,0.0686762
0.00286495,0.044546,0.736399,0.0687718,0.0675478,0.0686762
0.00286495,0.044546,0.736399,0.0687718,0.0675478,0.0686762
0.00435794,0.0451145,0.7836,0.0680381,0.0696521,0.069868
0.00941159,0.0446249,0.642455,0.0681742,0.0695962,0.0668209
0.00941159,0.0446249,0.642455,0.0681742,0.0695962,0.0668209
0.0101764,0.0443074,0.680018,0.067205,0.0679578,0.0683635
0.0101764,0.0443074,0.680018,0.067205,0.0679578,0.0683635
0.0101764,0.0443074,0.680018,0.067205,0.0679578,0.0683635
0.0101764,0.0443074,0.680018,0.067205,0.0679578,0.0683635
0.0101764,0.0443074,0.680018,0.067205,0.0679578,0.0683635
0.00972225,0.0311175,0.731976,0.0671285,0.0665908,0.0670312
0.00972225,0.0311175,0.731976,0.0671285,0.0665908,0.0670312
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00761889,0.0327289,0.699359,0.0678939,0.0659309,0.0688084
0.00739349,0.0347236,0.61942,0.0687416,0.0649453,0.0681141
0.00739349,0.0347236,0.61942,0.0687416,0.0649453,0.0681141
0.0154133,0.0294694,0.505495,0.0697495,0.0691166,0.0688855
0.0154133,0.0294694,0.505495,0.0697495,0.0691166,0.0688855
0.0130931,0.0392814,0.576417,0.0702545,0.0693845,0.069688
0.0018068,0.042287,0.624132,0.0705198,0.069701,0.0713393
0.00207533,0.0429211,0.690172,0.0711316,0.0703783,0.0700976
0.00207533,0.0429211,0.690172,0.0711316,0.0703783,0.0700976
0.00207533,0.0429211,0.690172,0.0711316,0.0703783,0.0700976
0.0115529,0.0324768,0.665418,0.0706989,0.0711021,0.0723299
0.0115529,0.0324768,0.665418,0.0706989,0.0711021,0.0723299
0.0115529,0.0324768,0.665418,0.0706989,0.0711021,0.0723299
0.0115529,0.0324768,0.665418,0.0706989,0.0711021,0.0723299
0.0115529,0.0324768,0.665418,0.0706989,0.0711021,0.0723299
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0119159,0.0287933,0.722126,0.0719994,0.0683893,0.0709728
0.0118185,0.0197813,0.838661,0.0722132,0.0745157,0.0727441
0.0118185,0.0197813,0.838661,0.0722132,0.0745157,0.0727441
0.0118185,0.0197813,0.838661,0.0722132,0.0745157,0.0727441
0.0118185,0.0197813,0.838661,0.0722132,0.0745157,0.0727441
0.0118185,0.0197813,0.838661,0.0722132,0.0745157,0.0727441
0.0118185,0.0197813,0.838661,0.0722132,0.0745157,0.0727441
0.0131023,0.0201109,0.850811,0.0693829,0.0710232,0.072576
0.0131023,0.0201109,0.850811,0.0693829,0.0710232,0.072576
0.0131023,0.0201109,0.850811,0.0693829,0.0710232,0.072576
0.0131023,0.0201109,0.850811,0.0693829,0.0710232,0.072576
0.0131023,0.0201109,0.850811,0.0693829,0.0710232,0.072576
0.0120162,0.0176608,0.833099,0.0698166,0.0682113,0.070262
0.0120162,0.0176608,0.833099,0.0698166,0.0682113,0.070262
0.0149177,0.0131326,0.865072,0.0677664,0.0693229,0.0691705
0.0149177,0.0131326,0.865072,0.0677664,0.0693229,0.0691705
0.0149177,0.0131326,0.865072,0.0677664,0.0693229,0.0691705
0.0149177,0.0131326,0.865072,0.0677664,0.0693229,0.0691705
0.0139173,0.0285717,0.878935,0.0678769,0.0689346,0.0675054
0.00925068,0.0363673,0.889812,0.0686766,0.0674129,0.0688883
0.00790376,0.0343523,0.807977,0.0688086,0.0684998,0.067962
0.00790376,0.0343523,0.807977,0.0688086,0.0684998,0.067962
0.00674483,0.0378673,0.822691,0.06915,0.0684348,0.0705057
0.00674483,0.0378673,0.822691,0.06915,0.0684348,0.0705057
0.00674483,0.0378673,0.822691,0.06915,0.0684348,0.0705057
0.00674483,0.0378673,0.822691,0.06915,0.0684348,0.0705057
0.00223394,0.0411548,0.834651,0.0675252,0.0687312,0.0707377
0.00223394,0.0411548,0.834651,0.0675252,0.0687312,0.0707377
0.00223394,0.0411548,0.834651,0.0675252,0.0687312,0.0707377
0.00439352,0.0440281,0.840121,0.068231,0.0669066,0.0657815
0.00439352,0.0440281,0.840121,0.068231,0.0669066,0.0657815
0.00827749,0.0441175,0.808199,0.0667384,0.0676778,0.0688151
0.00727922,0.04516,0.799709,0.0657188,0.0661561,0.0672694
0.00679201,0.0433939,0.734689,0.0651933,0.0650526,0.0666805
0.00679201,0.0433939,0.734689,0.0651933,0.0650526,0.0666805
0.00525458,0.0297325,0.680391,0.0651866,0.0642892,0.0639481
0.0133379,0.0183394,0.671914,0.063999,0.0651744,0.0653074
0.0165806,0.0102324,0.794535,0.0628751,0.0639166,0.0639907
0.0165806,0.0102324,0.794535,0.0628751,0.0639166,0.0639907
0.0127232,0.0332312,0.747998,0.0621888,0.063499,0.0632339
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00586153,0.0424149,0.677688,0.0619204,0.0628867,0.061227
0.00125498,0.0386248,0.716765,0.0608222,0.060941,0.0613242
0.00125498,0.0386248,0.716765,0.0608222,0.060941,0.0613242
0.00125498,0.0386248,0.716765,0.0608222,0.060941,0.0613242
0.00125498,0.0386248,0.716765,0.0608222,0.060941,0.0613242
0.00666048,0.0268257,0.844124,0.0604293,0.0599288,0.0613784
0.00666048,0.0268257,0.844124,0.0604293,0.0599288,0.0613784
0.00666048,0.0268257,0.844124,0.0604293,0.0599288,0.0613784
0.00666048,0.0268257,0.844124,0.0604293,0.0599288,0.0613784
0.00848726,0.0352481,0.688517,0.0589984,0.0606608,0.059322
0.00848726,0.0352481,0.688517,0.0589984,0.0606608,0.059322
0.00848726,0.0352481,0.688517,0.0589984,0.0606608,0.059322
0.00848726,0.0352481,0.688517,0.0589984,0.0606608,0.059322
0.00848726,0.0352481,0.688517,0.0589984,0.0606608,0.059322
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0060434,0.0391333,0.657999,0.0581427,0.058563,0.0575137
0.0101255,0.0385079,0.494268,0.0596664,0.0570846,0.058364
0.0101255,0.0385079,0.494268,0.0596664,0.0570846,0.058364
0.0101255,0.0385079,0.494268,0.0596664,0.0570846,0.058364
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.0141619,0.0366778,0.475517,0.0600435,0.0603149,0.0590353
0.012216,0.0208794,0.592594,0.0595051,0.0601782,0.0584135
0.0125735,0.0321947,0.467632,0.0603117,0.0580278,0.0578744
0.0125735,0.0321947,0.467632,0.0603117,0.0580278,0.0578744
0.0125735,0.0321947,0.467632,0.0603117,0.0580278,0.0578744
0.0125735,0.0321947,0.467632,0.0603117,0.0580278,0.0578744
0.0121806,0.0413017,0.484929,0.0623055,0.0595844,0.0630645
0.0121806,0.0413017,0.484929,0.0623055,0.0595844,0.0630645
0.0106248,0.0456883,0.530157,0.0628166,0.061866,0.0624085
0.0106248,0.0456883,0.530157,0.0628166,0.061866,0.0624085
0.0106248,0.0456883,0.530157,0.0628166,0.061866,0.0624085
0.00845359,0.0500403,0.576641,0.0642304,0.0631468,0.0641468
0.00845359,0.0500403,0.576641,0.0642304,0.0631468,0.0641468
0.00845359,0.0500403,0.576641,0.0642304,0.0631468,0.0641468
0.00845359,0.0500403,0.576641,0.0642304,0.0631468,0.0641468
0.00845359,0.0500403,0.576641,0.0642304,0.0631468,0.0641468
0.00845359,0.0500403,0.576641,0.0642304,0.0631468,0.0641468
0.0110956,0.0380306,0.701854,0.0633522,0.0647155,0.0643725
0.0135078,0.0324664,0.597626,0.063998,0.0633364,0.0639714
0.0135078,0.0324664,0.597626,0.063998,0.0633364,0.0639714
0.0135078,0.0324664,0.597626,0.063998,0.0633364,0.0639714
0.0135078,0.0324664,0.597626,0.063998,0.0633364,0.0639714
0.0135078,0.0324664,0.597626,0.063998,0.0633364,0.0639714
0.0135078,0.0324664,0.597626,0.063998,0.0633364,0.0639714
0.0132171,0.0240548,0.523432,0.0631015,0.0629094,0.0640655
0.017253,0.0281381,0.512988,0.0620335,0.061844,0.064401
0.017253,0.0281381,0.512988,0.0620335,0.061844,0.064401
0.00555507,0.0404682,0.633146,0.0604664,0.0626304,0.0619428
0.00360763,0.0418057,0.763786,0.0599726,0.0593101,0.0619769
0.00360763,0.0418057,0.763786,0.0599726,0.0593101,0.0619769
0.00360763,0.0418057,0.763786,0.0599726,0.0593101,0.0619769
0.00360763,0.0418057,0.763786,0.0599726,0.0593101,0.0619769
0.0113522,0.0399887,0.719658,0.0602565,0.0608836,0.0599374
0.0141448,0.028077,0.736834,0.0606773,0.06057,0.0597823
0.0141448,0.028077,0.736834,0.0606773,0.06057,0.0597823
0.0141448,0.028077,0.736834,0.0606773,0.06057,0.0597823
0.0141448,0.028077,0.736834,0.0606773,0.06057,0.0597823
0.0141448,0.028077,0.736834,0.0606773,0.06057,0.0597823
0.0141448,0.028077,0.736834,0.0606773,0.06057,0.0597823
0.0141448,0.028077,0.736834,0.0606773,0.06057,0.0597823
0.00657534,0.0383559,0.641879,0.0599172,0.0599902,0.0619085
0.00657534,0.0383559,0.641879,0.0599172,0.0599902,0.0619085
0.00657534,0.0383559,0.641879,0.0599172,0.0599902,0.0619085
0.00947632,0.0292233,0.613621,0.0600454,0.058772,0.0599721
0.00947632,0.0292233,0.613621,0.0600454,0.058772,0.0599721
0.0141453,0.0304119,0.479837,0.0606906,0.0600985,0.059406
0.0148555,0.0320296,0.556409,0.0589882,0.0617621,0.0629093
0.0148555,0.0320296,0.556409,0.0589882,0.0617621,0.0629093
