a0,a1,beta,tilde_beta,delta
0.0450432,0.0537744,1.06823,2.42716,0.600185
0.0450432,0.0537744,1.06823,2.42716,0.600185
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.0773674,0.0141528,1.36658,2.51565,0.653973
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.054755,0.020423,1.29175,2.44589,0.599354
0.0746074,0.00429882,1.37871,2.62555,0.592715
0.0746074,0.00429882,1.37871,2.62555,0.592715
0.0746074,0.00429882,1.37871,2.62555,0.592715
0.0734336,0.0388949,1.40601,2.33904,0.454229
0.0734336,0.0388949,1.40601,2.33904,0.454229
0.0734336,0.0388949,1.40601,2.33904,0.454229
0.0690003,0.0338643,1.28588,2.18215,0.545303
0.0690003,0.0338643,1.28588,2.18215,0.545303
0.0690003,0.0338643,1.28588,2.18215,0.545303
0.0690003,0.0338643,1.28588,2.18215,0.545303
0.0690003,0.0338643,1.28588,2.18215,0.545303
0.0518057,0.0501169,1.2756,2.01088,0.470797
0.0518057,0.0501169,1.2756,2.01088,0.470797
0.0518057,0.0501169,1.2756,2.01088,0.470797
0.0518057,0.0501169,1.2756,2.01088,0.470797
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0480637,0.0744386,1.25216,2.34367,0.439528
0.0413884,0.0638112,1.14338,2.40877,0.388203
0.0413884,0.0638112,1.14338,2.40877,0.388203
0.0413884,0.0638112,1.14338,2.40877,0.388203
0.0413884,0.0638112,1.14338,2.40877,0.388203
0.0413884,0.0638112,1.14338,2.40877,0.388203
0.0413884,0.0638112,1.14338,2.40877,0.388203
0.0343426,0.0933394,1.20716,2.31808,0.3324
0.0343426,0.0933394,1.20716,2.31808,0.3324
0.0343426,0.0933394,1.20716,2.31808,0.3324
0.0343426,0.0933394,1.20716,2.31808,0.3324
0.0431846,0.0827926,1.19629,1.98109,0.322967
0.0431846,0.0827926,1.19629,1.98109,0.322967
0.0431846,0.0827926,1.19629,1.98109,0.322967
0.0431846,0.0827926,1.19629,1.98109,0.322967
0.0431846,0.0827926,1.19629,1.98109,0.322967
0.0366369,0.0802354,1.25986,1.81598,0.219588
0.0340577,0.114759,1.4324,1.964,0.122
0.0340577,0.114759,1.4324,1.964,0.122
0.0340577,0.114759,1.4324,1.964,0.122
0.0340577,0.114759,1.4324,1.964,0.122
0.0340577,0.114759,1.4324,1.964,0.122
0.0340577,0.114759,1.4324,1.964,0.122
0.0340577,0.114759,1.4324,1.964,0.122
0.0340577,0.114759,1.4324,1.964,0.122
0.0398875,0.063191,1.12869,2.05755,0.138737
0.0398875,0.063191,1.12869,2.05755,0.138737
0.0398875,0.063191,1.12869,2.05755,0.138737
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.0489021,0.0425271,1.23497,1.8386,0.224585
0.057995,0.0257791,1.16629,2.0695,0.0170374
0.057995,0.0257791,1.16629,2.0695,0.0170374
0.057995,0.0257791,1.16629,2.0695,0.0170374
0.057995,0.0257791,1.16629,2.0695,0.0170374
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0542561,0.0221092,1.21087,1.73513,0.0674288
0.0582821,0.0158059,1.15039,1.47169,0.00622235
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0577087,0.0394961,1.39854,1.58112,0.090547
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0396242,0.06694,1.25043,1.92347,0.130669
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0429887,0.0913017,1.28284,1.8822,0.215725
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0292527,0.0784977,1.0394,2.36862,0.270525
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0381686,0.0787338,1.2922,2.07292,0.235257
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0413481,0.0784506,1.28289,2.09879,0.335004
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0502442,0.0498905,1.26876,2.02091,0.324123
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0446415,0.0627054,1.30809,2.02583,0.338984
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0590014,0.0514674,1.40447,1.93584,0.206684
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.0533315,0.0310177,1.21161,1.95607,0.119849
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.055687,0.0651454,1.39883,1.99912,0.123885
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0532816,0.0876632,1.39979,1.83849,0.0768484
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0373702,0.0742289,1.21957,1.85488,0.118332
0.0671125,0.0249823,1.23762,2.00955,0.175956
0.0671125,0.0249823,1.23762,2.00955,0.175956
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0543003,0.0607548,1.26889,2.14203,0.222455
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
0.0436531,0.0792094,1.30105,2.08798,0.298778
